"Model","Gene","Coefficient","Estimate","p.val.t.dist","p.val.perm"
"logi.S","UBE3A","RNA_batchE",0.468486204158189,0.1063471157374,NA
"logi.S","MAGEL2","RNA_batchF",0.65801177971429,0.515873895947817,NA
"logi.S","TMEM261P1","RNA_batchF",-12.2898795791008,0.999945248269282,NA
"logi.S","SNHG14","RNA_batchF",0.305431194188272,0.0049088459079192,NA
"logi.S","AL132709.5","RNA_batchF",0.652112019226536,0.086280204540422,NA
"logi.S","RP11-909M7.3","RNA_batchF",0.975541699156679,0.201767758479609,NA
"logi.S","ZIM2","RNA_batchF",-1.34109576169272,2.95141258872701e-05,NA
"logi.S","NAP1L5","RNA_batchF",0.158526615419247,0.415164033974716,NA
"logi.S","MEG3","RNA_batchF",-0.710733573540776,3.94760841099195e-13,NA
"logi.S","PEG3","RNA_batchF",0.00310861596796186,0.96309448652507,NA
"logi.S","PWAR6","RNA_batchF",-0.386342765069683,0.00100613892663337,NA
"logi.S","FAM50B","RNA_batchF",0.955108993342954,0.237303645369387,NA
"logi.S","NDN","RNA_batchF",-1.66698197416832,0.0916280111584549,NA
"logi.S","SNURF","RNA_batchF",0.484615384559835,2.12734417645713e-05,NA
"logi.S","PEG10","RNA_batchF",0.109774869888072,0.183311888595554,NA
"logi.S","SNRPN","RNA_batchF",0.477703016482667,1.94990745157639e-05,NA
"logi.S","KCNQ1OT1","RNA_batchF",-0.00116243438071409,0.995411647725351,NA
"logi.S","ZDBF2","RNA_batchF",-0.287523918438297,0.0279174956975284,NA
"logi.S","GRB10","RNA_batchF",0.130514312531831,0.342205064412263,NA
"logi.S","SNORD116-20","RNA_batchF",0.245012734722017,0.0260288080935746,NA
"logi.S","KCNK9","RNA_batchF",-0.00831212317550594,0.980479907633727,NA
"logi.S","INPP5F","RNA_batchF",0.023615639687779,0.446827043491247,NA
"logi.S","RP13-487P22.1","RNA_batchF",-0.684538764293469,0.201681684990969,NA
"logi.S","MEST","RNA_batchF",0.0529512981058844,0.503267722763403,NA
"logi.S","ZNF331","RNA_batchF",-0.207805388106671,0.0116057116206017,NA
"logi.S","hsa-mir-335","RNA_batchF",0.196409313842201,0.492340995617456,NA
"logi.S","DIRAS3","RNA_batchF",-0.61600722420542,0.545813389398366,NA
"logi.S","PWRN1","RNA_batchF",0.273107798427746,0.241743645664164,NA
"logi.S","IGF2","RNA_batchF",0.2955321569031,0.0453280140616903,NA
"logi.S","NLRP2","RNA_batchF",-0.331089663640739,0.05388984824449,NA
"logi.S","UBE3A","RNA_batchF",-0.282526841414807,0.397641585439384,NA
"logi.S","MAGEL2","RNA_batchG",17.13767584424,0.993625171083974,NA
"logi.S","TMEM261P1","RNA_batchG",-27.7679993602047,0.999867759078665,NA
"logi.S","SNHG14","RNA_batchG",0.705710410268108,0.00114919905026109,NA
"logi.S","AL132709.5","RNA_batchG",0.889617524136151,0.0893551436320263,NA
"logi.S","RP11-909M7.3","RNA_batchG",0.331156527886921,0.674675720300492,NA
"logi.S","ZIM2","RNA_batchG",-0.642110143510864,0.116439560804601,NA
"logi.S","NAP1L5","RNA_batchG",0.513046012560112,0.0666087373056879,NA
"logi.S","MEG3","RNA_batchG",0.360595618948791,0.0530332577317128,NA
"logi.S","PEG3","RNA_batchG",0.397250894947719,0.000195256358538323,NA
"logi.S","PWAR6","RNA_batchG",-0.187236770406911,0.252511482087804,NA
"logi.S","FAM50B","RNA_batchG",-0.223636444238902,0.789882450302197,NA
"logi.S","NDN","RNA_batchG",-1.96279012182383,0.118194225943932,NA
"logi.S","SNURF","RNA_batchG",0.36178097910654,0.0121393412196834,NA
"logi.S","PEG10","RNA_batchG",0.217678424693366,0.110781583178676,NA
"logi.S","SNRPN","RNA_batchG",0.320357335815514,0.0234738746908451,NA
"logi.S","KCNQ1OT1","RNA_batchG",-0.409864879798376,0.170192679075367,NA
"logi.S","ZDBF2","RNA_batchG",0.315104118562184,0.1440762125898,NA
"logi.S","GRB10","RNA_batchG",0.654027539239353,0.00358530982975419,NA
"logi.S","SNORD116-20","RNA_batchG",-0.133259132200094,0.416542183009101,NA
"logi.S","KCNK9","RNA_batchG",-0.249036311827569,0.550542360407244,NA
"logi.S","INPP5F","RNA_batchG",0.122495864071353,0.0102847540821525,NA
"logi.S","RP13-487P22.1","RNA_batchG",0.0533622384108584,0.949637488357748,NA
"logi.S","MEST","RNA_batchG",0.0498486382708101,0.721042258319972,NA
"logi.S","ZNF331","RNA_batchG",-0.0984050585647289,0.3929186344934,NA
"logi.S","hsa-mir-335","RNA_batchG",0.164084032388226,0.694531933585182,NA
"logi.S","DIRAS3","RNA_batchG",-2.17502065969006,0.0777640915784886,NA
"logi.S","PWRN1","RNA_batchG",0.819853537399716,0.0430224679791682,NA
"logi.S","IGF2","RNA_batchG",-0.0700774107653652,0.693464562565291,NA
"logi.S","NLRP2","RNA_batchG",-0.284484747864369,0.151516194319227,NA
"logi.S","UBE3A","RNA_batchG",0.431545764167414,0.321013250645814,NA
"logi.S","MAGEL2","RNA_batchH",15.2598086658909,0.998392293777934,NA
"logi.S","TMEM261P1","RNA_batchH",-148.112693164359,0.999619254136717,NA
"logi.S","SNHG14","RNA_batchH",-0.440694671232513,0.0711281208632736,NA
"logi.S","AL132709.5","RNA_batchH",14.0172348841391,0.984519074873003,NA
"logi.S","RP11-909M7.3","RNA_batchH",14.8802736235877,0.997681631790587,NA
"logi.S","ZIM2","RNA_batchH",-1.29191423304185,0.0304419102077316,NA
"logi.S","NAP1L5","RNA_batchH",-0.142831071215279,0.656865203872086,NA
"logi.S","MEG3","RNA_batchH",0.0682810523313326,0.838883130305157,NA
"logi.S","PEG3","RNA_batchH",0.603885446565608,0.00761206038128061,NA
"logi.S","PWAR6","RNA_batchH",-1.36646414826525,3.48996402601719e-15,NA
"logi.S","FAM50B","RNA_batchH",15.6072738821553,0.995943606101607,NA
"logi.S","NDN","RNA_batchH",14.8364872185297,0.998323116688736,NA
"logi.S","SNURF","RNA_batchH",-1.17611145376244,2.73511296676784e-14,NA
"logi.S","PEG10","RNA_batchH",-0.319610765324731,0.101198861369944,NA
"logi.S","SNRPN","RNA_batchH",-1.15109632867935,6.58635520663552e-14,NA
"logi.S","KCNQ1OT1","RNA_batchH",15.2760578435505,0.979585302140746,NA
"logi.S","ZDBF2","RNA_batchH",-0.0594156904963668,0.888920325303675,NA
"logi.S","GRB10","RNA_batchH",0.548650331946884,0.0926440414240972,NA
"logi.S","SNORD116-20","RNA_batchH",-0.737830617012238,5.27384491300612e-05,NA
"logi.S","KCNK9","RNA_batchH",-0.0440865352806704,0.967450635998164,NA
"logi.S","INPP5F","RNA_batchH",0.0421398462900964,0.473824573706901,NA
"logi.S","RP13-487P22.1","RNA_batchH",-1.69358539262361,0.0675742243387538,NA
"logi.S","MEST","RNA_batchH",-0.085638347694539,0.761510686329306,NA
"logi.S","ZNF331","RNA_batchH",-0.331898710326071,0.091755906799584,NA
"logi.S","hsa-mir-335","RNA_batchH",15.2743079138212,0.98810971412781,NA
"logi.S","DIRAS3","RNA_batchH",NA,NA,NA
"logi.S","PWRN1","RNA_batchH",NA,NA,NA
"logi.S","IGF2","RNA_batchH",0.477792016011503,0.23100005616995,NA
"logi.S","NLRP2","RNA_batchH",-0.476251994621598,0.112366973857722,NA
"logi.S","UBE3A","RNA_batchH",NA,NA,NA
"logi.S","MAGEL2","RNA_batch0",15.4415197627759,0.996916245145347,NA
"logi.S","TMEM261P1","RNA_batch0",-19.4484712937277,0.999935080674542,NA
"logi.S","SNHG14","RNA_batch0",0.165992384229576,0.620215483208799,NA
"logi.S","AL132709.5","RNA_batch0",0.635685021247855,0.416076151372999,NA
"logi.S","RP11-909M7.3","RNA_batch0",-1.63406137752513,0.14814114526524,NA
"logi.S","ZIM2","RNA_batch0",-1.16345933800595,0.0253592812339687,NA
"logi.S","NAP1L5","RNA_batch0",0.124998863360736,0.751052710665182,NA
"logi.S","MEG3","RNA_batch0",-0.0615299239515129,0.808451779946591,NA
"logi.S","PEG3","RNA_batch0",-0.071966545373709,0.573275250851077,NA
"logi.S","PWAR6","RNA_batch0",-0.914608001245453,0.00249875565939362,NA
"logi.S","FAM50B","RNA_batch0",15.672452755725,0.994007547741674,NA
"logi.S","NDN","RNA_batch0",11.7121415323037,0.996604903926763,NA
"logi.S","SNURF","RNA_batch0",0.305102526434109,0.258723282492337,NA
"logi.S","PEG10","RNA_batch0",0.194285440261284,0.229971419346587,NA
"logi.S","SNRPN","RNA_batch0",0.275691833761604,0.305107742647102,NA
"logi.S","KCNQ1OT1","RNA_batch0",1.12252793994378,0.274891362329361,NA
"logi.S","ZDBF2","RNA_batch0",-0.115812627469999,0.611715644095179,NA
"logi.S","GRB10","RNA_batch0",0.0508429252040274,0.827903372138622,NA
"logi.S","SNORD116-20","RNA_batch0",0.195420707954565,0.247789312475399,NA
"logi.S","KCNK9","RNA_batch0",-0.477365631138782,0.322006123893877,NA
"logi.S","INPP5F","RNA_batch0",0.0632678896222026,0.210886034558199,NA
"logi.S","RP13-487P22.1","RNA_batch0",0.435548155470114,0.6032973705739,NA
"logi.S","MEST","RNA_batch0",0.0267572593345812,0.866019269276921,NA
"logi.S","ZNF331","RNA_batch0",-0.205518272940298,0.14543351905194,NA
"logi.S","hsa-mir-335","RNA_batch0",-0.31299394258749,0.60835150218687,NA
"logi.S","DIRAS3","RNA_batch0",-2.31660557306127,0.0589094956602777,NA
"logi.S","PWRN1","RNA_batch0",0.906188276407321,0.251228606592466,NA
"logi.S","IGF2","RNA_batch0",0.300751227274089,0.434132518898175,NA
"logi.S","NLRP2","RNA_batch0",0.0764596305520844,0.707525204948436,NA
"logi.S","UBE3A","RNA_batch0",-0.463547970822628,0.390654919889151,NA
"logi.S","MAGEL2","Ancestry.1",-12.6107660841036,0.401658586174312,0.2102
"logi.S","TMEM261P1","Ancestry.1",-349.904550276844,0.999526702675025,NA
"logi.S","SNHG14","Ancestry.1",1.82028035198788,0.00297214492943582,0.4478
"logi.S","AL132709.5","Ancestry.1",4.60596649035625,0.0627920644269166,0.1386
"logi.S","RP11-909M7.3","Ancestry.1",5.08216806382512,0.242535129949674,0.401
"logi.S","ZIM2","Ancestry.1",1.12392505072723,0.365801411828916,0.6658
"logi.S","NAP1L5","Ancestry.1",-3.1481439935197,0.00576379672938963,0.3262
"logi.S","MEG3","Ancestry.1",2.45914925302379,0.000306541238482059,0.4404
"logi.S","PEG3","Ancestry.1",0.145247104526641,0.708868307584577,0.8806
"logi.S","PWAR6","Ancestry.1",1.16425885884076,0.0725900270338146,0.6724
"logi.S","FAM50B","Ancestry.1",4.62129150273843,0.268150792177243,0.3982
"logi.S","NDN","Ancestry.1",6.99443799789267,0.294575135176658,0.4174
"logi.S","SNURF","Ancestry.1",-5.51172446882177,2.80880219453464e-08,0.1206
"logi.S","PEG10","Ancestry.1",-1.52020722338833,0.013957085804478,0.2818
"logi.S","SNRPN","Ancestry.1",-4.46608234055521,9.35868914773413e-07,0.2052
"logi.S","KCNQ1OT1","Ancestry.1",-0.339268623239429,0.767842866769431,0.8802
"logi.S","ZDBF2","Ancestry.1",-5.09940322569582,4.77293504365387e-09,0.1882
"logi.S","GRB10","Ancestry.1",-1.05112506134552,0.206773345886142,0.3632
"logi.S","SNORD116-20","Ancestry.1",-0.268913957129396,0.618477578485595,0.8902
"logi.S","KCNK9","Ancestry.1",-1.36770262249312,0.526419685814695,0.6402
"logi.S","INPP5F","Ancestry.1",-0.03508922716312,0.856088014722389,0.965
"logi.S","RP13-487P22.1","Ancestry.1",6.92905329829666,0.0183785624401563,0.2666
"logi.S","MEST","Ancestry.1",-0.377766451816443,0.481310083803462,0.6576
"logi.S","ZNF331","Ancestry.1",-1.22247476800277,0.0104895585041579,0.2452
"logi.S","hsa-mir-335","Ancestry.1",-1.9236630197189,0.390465812683799,0.5198
"logi.S","DIRAS3","Ancestry.1",2.47115572227513,0.476591039967352,0.718
"logi.S","PWRN1","Ancestry.1",-6.94582956335514,0.00173830697950381,0.0218
"logi.S","IGF2","Ancestry.1",2.55061742660022,0.0103644947780248,0.1062
"logi.S","NLRP2","Ancestry.1",-2.26508281461598,0.029022170624092,0.2638
"logi.S","UBE3A","Ancestry.1",-4.71871067105094,0.000195956802617231,0.0494
"logi.S","MAGEL2","Ancestry.2",7.76633797225337,0.239054990385606,NA
"logi.S","TMEM261P1","Ancestry.2",145.747999259001,0.99988808782734,NA
"logi.S","SNHG14","Ancestry.2",-0.124747604805938,0.888513964874572,NA
"logi.S","AL132709.5","Ancestry.2",-3.64980555525123,0.20342392535785,NA
"logi.S","RP11-909M7.3","Ancestry.2",-5.45245852287055,0.370884664260126,NA
"logi.S","ZIM2","Ancestry.2",4.45047777385656,4.62332536305454e-05,NA
"logi.S","NAP1L5","Ancestry.2",1.25653370462852,0.39975097258222,NA
"logi.S","MEG3","Ancestry.2",0.982576957106968,0.106822000749648,NA
"logi.S","PEG3","Ancestry.2",5.59097682587975,5.76395510855222e-39,NA
"logi.S","PWAR6","Ancestry.2",6.18375014016086,1.08073850380041e-19,NA
"logi.S","FAM50B","Ancestry.2",1.96736158784449,0.753320088216553,NA
"logi.S","NDN","Ancestry.2",3.24233506230832,0.716923461560788,NA
"logi.S","SNURF","Ancestry.2",1.8555189716848,0.0108093538439925,NA
"logi.S","PEG10","Ancestry.2",-0.871355078249155,0.13026348011115,NA
"logi.S","SNRPN","Ancestry.2",1.82603615803428,0.0113430919027453,NA
"logi.S","KCNQ1OT1","Ancestry.2",1.25169174967629,0.2970661010908,NA
"logi.S","ZDBF2","Ancestry.2",0.522129113519927,0.504093681541097,NA
"logi.S","GRB10","Ancestry.2",-1.26607058082575,0.185611167493674,NA
"logi.S","SNORD116-20","Ancestry.2",-2.10106719782708,0.0131002799630718,NA
"logi.S","KCNK9","Ancestry.2",2.88675074344455,0.323660115504773,NA
"logi.S","INPP5F","Ancestry.2",-0.52031706741042,0.0290121994633322,NA
"logi.S","RP13-487P22.1","Ancestry.2",-3.3419495441107,0.572193787344495,NA
"logi.S","MEST","Ancestry.2",-0.197617578537013,0.746849940483206,NA
"logi.S","ZNF331","Ancestry.2",-0.143620245649549,0.789069578946233,NA
"logi.S","hsa-mir-335","Ancestry.2",2.23041091647611,0.313369249764642,NA
"logi.S","DIRAS3","Ancestry.2",1.04244290125957,0.896025782489,NA
"logi.S","PWRN1","Ancestry.2",-1.42857821043368,0.329782621001558,NA
"logi.S","IGF2","Ancestry.2",3.21639140263491,0.00574099733826881,NA
"logi.S","NLRP2","Ancestry.2",-2.82962954802855,0.0237492852082486,NA
"logi.S","UBE3A","Ancestry.2",1.96432566366507,0.434542293690084,NA
"logi.S","MAGEL2","Ancestry.3",-40.9511463221692,0.450286710486956,NA
"logi.S","TMEM261P1","Ancestry.3",-871.536737363542,0.999599906148963,NA
"logi.S","SNHG14","Ancestry.3",1.64122521399235,0.0277660117710357,NA
"logi.S","AL132709.5","Ancestry.3",1.37495872853205,0.545793787652223,NA
"logi.S","RP11-909M7.3","Ancestry.3",-1.70230888255245,0.6825362279046,NA
"logi.S","ZIM2","Ancestry.3",-2.10157517806918,0.14648022162616,NA
"logi.S","NAP1L5","Ancestry.3",-2.48513792985594,0.0443148907199422,NA
"logi.S","MEG3","Ancestry.3",-0.71718738665409,0.180994464226282,NA
"logi.S","PEG3","Ancestry.3",-0.950284851758459,0.0395956802427657,NA
"logi.S","PWAR6","Ancestry.3",-0.996069745060501,0.129321135941997,NA
"logi.S","FAM50B","Ancestry.3",11.9400931973674,0.00057116688723043,NA
"logi.S","NDN","Ancestry.3",-1.76314029540401,0.732174869915658,NA
"logi.S","SNURF","Ancestry.3",-1.29752756771629,0.0587199734810961,NA
"logi.S","PEG10","Ancestry.3",-0.50684872894004,0.257248466207931,NA
"logi.S","SNRPN","Ancestry.3",-1.58792128541971,0.0191357079069705,NA
"logi.S","KCNQ1OT1","Ancestry.3",-4.67846959923865,0.0208876675429399,NA
"logi.S","ZDBF2","Ancestry.3",-0.583452620906454,0.470180142262538,NA
"logi.S","GRB10","Ancestry.3",0.079019063366979,0.930960416160373,NA
"logi.S","SNORD116-20","Ancestry.3",2.7454560109641,0.00170166106865599,NA
"logi.S","KCNK9","Ancestry.3",-3.13779194898771,0.340946917955952,NA
"logi.S","INPP5F","Ancestry.3",-1.09946540641253,1.75301542462987e-07,NA
"logi.S","RP13-487P22.1","Ancestry.3",-19.1165934720939,0.0547999206426184,NA
"logi.S","MEST","Ancestry.3",-0.809427403791268,0.158046342192849,NA
"logi.S","ZNF331","Ancestry.3",-1.24548497202241,0.0168516140745684,NA
"logi.S","hsa-mir-335","Ancestry.3",4.86236373909561,0.127454713693625,NA
"logi.S","DIRAS3","Ancestry.3",-5.51255296295105,0.254030792760367,NA
"logi.S","PWRN1","Ancestry.3",1.43110669909442,0.57998713412267,NA
"logi.S","IGF2","Ancestry.3",-3.08069870940054,0.0429070231335377,NA
"logi.S","NLRP2","Ancestry.3",-1.66062081437037,0.232625196514542,NA
"logi.S","UBE3A","Ancestry.3",2.78496791097495,0.000162128469414474,NA
"logi.S","MAGEL2","Ancestry.4",5.94864848591946,0.495063701566082,NA
"logi.S","TMEM261P1","Ancestry.4",18.5812567218086,0.999966090203696,NA
"logi.S","SNHG14","Ancestry.4",4.31297468460865,6.21116093417479e-08,NA
"logi.S","AL132709.5","Ancestry.4",4.44981524326588,0.133824711711095,NA
"logi.S","RP11-909M7.3","Ancestry.4",20.2078469024519,0.00974041109869649,NA
"logi.S","ZIM2","Ancestry.4",3.1160931712067,0.00883813529800112,NA
"logi.S","NAP1L5","Ancestry.4",-0.375852272765278,0.770259075372963,NA
"logi.S","MEG3","Ancestry.4",3.44882744438729,5.17207788416307e-09,NA
"logi.S","PEG3","Ancestry.4",3.12232820886694,5.6179615069677e-13,NA
"logi.S","PWAR6","Ancestry.4",6.4268101647299,1.34954726263979e-18,NA
"logi.S","FAM50B","Ancestry.4",10.0473771707265,0.111418670317908,NA
"logi.S","NDN","Ancestry.4",-12.9749022885997,0.0200881438858059,NA
"logi.S","SNURF","Ancestry.4",4.55918315634597,7.1802667018005e-10,NA
"logi.S","PEG10","Ancestry.4",1.40335225048194,0.00769617737437793,NA
"logi.S","SNRPN","Ancestry.4",4.79442436079639,6.44204586608792e-11,NA
"logi.S","KCNQ1OT1","Ancestry.4",-0.0349629070008513,0.975029771708805,NA
"logi.S","ZDBF2","Ancestry.4",2.15816294504095,0.017123333638147,NA
"logi.S","GRB10","Ancestry.4",0.741370296582647,0.419493905926752,NA
"logi.S","SNORD116-20","Ancestry.4",1.97327927091364,0.0106732902759909,NA
"logi.S","KCNK9","Ancestry.4",1.02406157948954,0.672181114245901,NA
"logi.S","INPP5F","Ancestry.4",0.00416436932681716,0.984037641929176,NA
"logi.S","RP13-487P22.1","Ancestry.4",0.984541842662626,0.831464161787158,NA
"logi.S","MEST","Ancestry.4",-0.201143984916045,0.708885384139725,NA
"logi.S","ZNF331","Ancestry.4",-0.232106140917689,0.682021909997574,NA
"logi.S","hsa-mir-335","Ancestry.4",5.00424174825127,0.0165958635819364,NA
"logi.S","DIRAS3","Ancestry.4",1.23782894077414,0.800799437729402,NA
"logi.S","PWRN1","Ancestry.4",3.54742555227496,0.0557445115996487,NA
"logi.S","IGF2","Ancestry.4",-0.5430092709199,0.599243963420275,NA
"logi.S","NLRP2","Ancestry.4",5.84568197573809,0.000691815774629942,NA
"logi.S","UBE3A","Ancestry.4",-0.628407187273241,0.831711435176977,NA
"logi.S","MAGEL2","Ancestry.5",8.12181409016755,0.563051986881137,NA
"logi.S","TMEM261P1","Ancestry.5",-731.21926595825,0.999533371149442,NA
"logi.S","SNHG14","Ancestry.5",-2.61461414021975,0.00301235099991363,NA
"logi.S","AL132709.5","Ancestry.5",0.697911267601241,0.803889513760797,NA
"logi.S","RP11-909M7.3","Ancestry.5",-5.62664076936808,0.51983412699091,NA
"logi.S","ZIM2","Ancestry.5",1.66643783490364,0.184121077284314,NA
"logi.S","NAP1L5","Ancestry.5",-5.26862107710025,0.000574700754869039,NA
"logi.S","MEG3","Ancestry.5",-4.98990939034097,1.44847374811329e-17,NA
"logi.S","PEG3","Ancestry.5",2.33960959262763,3.95198234506049e-10,NA
"logi.S","PWAR6","Ancestry.5",0.0304658694627164,0.961340522425888,NA
"logi.S","FAM50B","Ancestry.5",-1.37543729766088,0.742129306755564,NA
"logi.S","NDN","Ancestry.5",-2.80588894053586,0.582932595888177,NA
"logi.S","SNURF","Ancestry.5",-1.53171626407634,0.0232224068097892,NA
"logi.S","PEG10","Ancestry.5",0.367971963922172,0.365472562510066,NA
"logi.S","SNRPN","Ancestry.5",-1.42655287530643,0.0351849347915946,NA
"logi.S","KCNQ1OT1","Ancestry.5",-3.74566352328965,0.00712499019427464,NA
"logi.S","ZDBF2","Ancestry.5",-2.08308019173757,0.0485357716553352,NA
"logi.S","GRB10","Ancestry.5",1.42842894179313,0.0264102583826017,NA
"logi.S","SNORD116-20","Ancestry.5",-3.11269202123614,2.42991541122495e-06,NA
"logi.S","KCNK9","Ancestry.5",2.17586611036635,0.591557690466502,NA
"logi.S","INPP5F","Ancestry.5",0.872689754511374,2.77243829784276e-07,NA
"logi.S","RP13-487P22.1","Ancestry.5",4.71821565133825,0.341604440696469,NA
"logi.S","MEST","Ancestry.5",-0.986736602371203,0.112396993697395,NA
"logi.S","ZNF331","Ancestry.5",-1.00124619540399,0.1786176965398,NA
"logi.S","hsa-mir-335","Ancestry.5",-2.55988250766933,0.338106597666117,NA
"logi.S","DIRAS3","Ancestry.5",-8.28749733383935,0.40050478263507,NA
"logi.S","PWRN1","Ancestry.5",-3.28999139955888,0.339299055773439,NA
"logi.S","IGF2","Ancestry.5",0.59537605261813,0.68098273658959,NA
"logi.S","NLRP2","Ancestry.5",-1.3409832988809,0.396196487669608,NA
"logi.S","UBE3A","Ancestry.5",-0.656179694893318,0.629062831630074,NA
